Calendar year	D14C in per mil
-514.5	-5.2
-513.5	-5.1
-512.5	-5.1
-511.5	-5
-510.5	-4.9
-509.5	-4.9
-508.5	-4.9
-507.5	-4.8
-506.5	-4.8
-505.5	-4.8
-504.5	-4.9
-503.5	-5
-502.5	-5.2
-501.5	-5.3
-500.5	-5.4
-499.5	-5.6
-498.5	-5.8
-497.5	-6
-496.5	-6.2
-495.5	-6.4
-494.5	-6.5
-493.5	-6.6
-492.5	-6.7
-491.5	-6.7
-490.5	-6.8
-489.5	-6.8
-488.5	-6.8
-487.5	-6.8
-486.5	-6.9
-485.5	-6.9
-484.5	-6.9
-483.5	-7
-482.5	-7.1
-481.5	-7.1
-480.5	-7.2
-479.5	-7.2
-478.5	-7.3
-477.5	-7.3
-476.5	-7.4
-475.5	-7.5
-474.5	-7.5
-473.5	-7.7
-472.5	-7.8
-471.5	-7.8
-470.5	-8
-469.5	-8.1
-468.5	-8.2
-467.5	-8.3
-466.5	-8.4
-465.5	-8.5
-464.5	-8.7
-463.5	-8.8
-462.5	-8.9
-461.5	-9.1
-460.5	-9.2
-459.5	-9.4
-458.5	-9.5
-457.5	-9.6
-456.5	-9.7
-455.5	-9.8
-454.5	-10
-453.5	-10.1
-452.5	-10.2
-451.5	-10.2
-450.5	-10.3
-449.5	-10.5
-448.5	-10.6
-447.5	-10.7
-446.5	-10.8
-445.5	-10.9
-444.5	-11.1
-443.5	-11.3
-442.5	-11.4
-441.5	-11.6
-440.5	-11.8
-439.5	-12
-438.5	-12.2
-437.5	-12.4
-436.5	-12.5
-435.5	-12.7
-434.5	-12.8
-433.5	-12.8
-432.5	-12.9
-431.5	-12.9
-430.5	-12.9
-429.5	-12.9
-428.5	-12.9
-427.5	-12.9
-426.5	-12.9
-425.5	-12.9
-424.5	-13
-423.5	-13.1
-422.5	-13.3
-421.5	-13.5
-420.5	-13.6
-419.5	-13.8
-418.5	-13.9
-417.5	-14
-416.5	-14.1
-415.5	-14.2
-414.5	-14.2
-413.5	-14
-412.5	-13.8
-411.5	-13.5
-410.5	-13.3
-409.5	-12.9
-408.5	-12.4
-407.5	-11.9
-406.5	-11.4
-405.5	-10.9
-404.5	-10.4
-403.5	-9.8
-402.5	-9.2
-401.5	-8.6
-400.5	-8
-399.5	-7.4
-398.5	-6.8
-397.5	-6.2
-396.5	-5.7
-395.5	-5.1
-394.5	-4.6
-393.5	-4.3
-392.5	-4
-391.5	-3.6
-390.5	-3.3
-389.5	-3
-388.5	-2.8
-387.5	-2.7
-386.5	-2.5
-385.5	-2.3
-384.5	-2.1
-383.5	-2
-382.5	-1.9
-381.5	-1.7
-380.5	-1.6
-379.5	-1.4
-378.5	-1.3
-377.5	-1.1
-376.5	-1
-375.5	-0.9
-374.5	-0.8
-373.5	-0.8
-372.5	-0.9
-371.5	-0.9
-370.5	-0.9
-369.5	-0.9
-368.5	-0.9
-367.5	-0.9
-366.5	-0.8
-365.5	-0.8
-364.5	-0.7
-363.5	-0.5
-362.5	-0.3
-361.5	-0.1
-360.5	0.1
-359.5	0.4
-358.5	0.8
-357.5	1.1
-356.5	1.5
-355.5	1.9
-354.5	2.3
-353.5	2.7
-352.5	3
-351.5	3.4
-350.5	3.8
-349.5	4.2
-348.5	4.5
-347.5	4.8
-346.5	5
-345.5	5.3
-344.5	5.5
-343.5	5.6
-342.5	5.7
-341.5	5.8
-340.5	5.9
-339.5	5.9
-338.5	5.8
-337.5	5.7
-336.5	5.6
-335.5	5.5
-334.5	5.4
-333.5	5.2
-332.5	5.2
-331.5	5.1
-330.5	5
-329.5	4.8
-328.5	4.6
-327.5	4.5
-326.5	4.3
-325.5	4.1
-324.5	3.9
-323.5	3.5
-322.5	3.2
-321.5	3
-320.5	2.7
-319.5	2.3
-318.5	2
-317.5	1.7
-316.5	1.4
-315.5	1.1
-314.5	0.8
-313.5	0.6
-312.5	0.3
-311.5	0.1
-310.5	-0.1
-309.5	-0.3
-308.5	-0.5
-307.5	-0.7
-306.5	-0.8
-305.5	-1
-304.5	-1.2
-303.5	-1.3
-302.5	-1.5
-301.5	-1.7
-300.5	-1.8
-299.5	-2
-298.5	-2.3
-297.5	-2.5
-296.5	-2.8
-295.5	-3.1
-294.5	-3.4
-293.5	-3.7
-292.5	-4
-291.5	-4.3
-290.5	-4.6
-289.5	-5
-288.5	-5.2
-287.5	-5.5
-286.5	-5.8
-285.5	-6.1
-284.5	-6.4
-283.5	-6.7
-282.5	-6.9
-281.5	-7.2
-280.5	-7.5
-279.5	-7.7
-278.5	-7.9
-277.5	-8.1
-276.5	-8.2
-275.5	-8.4
-274.5	-8.6
-273.5	-8.9
-272.5	-9.2
-271.5	-9.5
-270.5	-9.8
-269.5	-10
-268.5	-10.2
-267.5	-10.4
-266.5	-10.7
-265.5	-10.9
-264.5	-11
-263.5	-10.9
-262.5	-10.9
-261.5	-10.9
-260.5	-10.8
-259.5	-10.8
-258.5	-10.7
-257.5	-10.6
-256.5	-10.5
-255.5	-10.4
-254.5	-10.3
-253.5	-10.4
-252.5	-10.5
-251.5	-10.6
-250.5	-10.7
-249.5	-10.8
-248.5	-10.9
-247.5	-11.1
-246.5	-11.3
-245.5	-11.4
-244.5	-11.6
-243.5	-11.8
-242.5	-12
-241.5	-12.2
-240.5	-12.4
-239.5	-12.6
-238.5	-12.7
-237.5	-12.8
-236.5	-12.8
-235.5	-12.9
-234.5	-12.9
-233.5	-12.6
-232.5	-12.4
-231.5	-12.2
-230.5	-11.9
-229.5	-11.7
-228.5	-11.5
-227.5	-11.3
-226.5	-11.1
-225.5	-10.9
-224.5	-10.9
-223.5	-11.2
-222.5	-11.4
-221.5	-11.6
-220.5	-11.9
-219.5	-12.2
-218.5	-12.5
-217.5	-12.8
-216.5	-13.2
-215.5	-13.5
-214.5	-13.6
-213.5	-13.5
-212.5	-13.4
-211.5	-13.3
-210.5	-13.2
-209.5	-13
-208.5	-12.7
-207.5	-12.3
-206.5	-12
-205.5	-11.7
-204.5	-11.3
-203.5	-10.9
-202.5	-10.5
-201.5	-10.1
-200.5	-9.7
-199.5	-9.4
-198.5	-9.1
-197.5	-8.8
-196.5	-8.5
-195.5	-8.2
-194.5	-8.1
-193.5	-8
-192.5	-8
-191.5	-8
-190.5	-7.9
-189.5	-8
-188.5	-8.1
-187.5	-8.2
-186.5	-8.3
-185.5	-8.4
-184.5	-8.5
-183.5	-8.6
-182.5	-8.6
-181.5	-8.6
-180.5	-8.7
-179.5	-8.7
-178.5	-8.7
-177.5	-8.7
-176.5	-8.7
-175.5	-8.7
-174.5	-8.6
-173.5	-8.5
-172.5	-8.3
-171.5	-8.2
-170.5	-8.1
-169.5	-7.9
-168.5	-7.8
-167.5	-7.6
-166.5	-7.4
-165.5	-7.3
-164.5	-7.2
-163.5	-7.1
-162.5	-7
-161.5	-6.9
-160.5	-6.8
-159.5	-6.8
-158.5	-6.8
-157.5	-6.8
-156.5	-6.8
-155.5	-6.8
-154.5	-6.8
-153.5	-6.9
-152.5	-6.9
-151.5	-6.9
-150.5	-7
-149.5	-7
-148.5	-7.1
-147.5	-7.2
-146.5	-7.2
-145.5	-7.3
-144.5	-7.4
-143.5	-7.5
-142.5	-7.7
-141.5	-7.9
-140.5	-8
-139.5	-8.2
-138.5	-8.4
-137.5	-8.6
-136.5	-8.7
-135.5	-8.9
-134.5	-9.1
-133.5	-9.4
-132.5	-9.7
-131.5	-10
-130.5	-10.3
-129.5	-10.5
-128.5	-10.8
-127.5	-11.1
-126.5	-11.3
-125.5	-11.6
-124.5	-11.7
-123.5	-11.8
-122.5	-11.9
-121.5	-12
-120.5	-12.1
-119.5	-12.1
-118.5	-12
-117.5	-11.9
-116.5	-11.9
-115.5	-11.8
-114.5	-11.8
-113.5	-11.7
-112.5	-11.7
-111.5	-11.6
-110.5	-11.5
-109.5	-11.5
-108.5	-11.5
-107.5	-11.5
-106.5	-11.5
-105.5	-11.5
-104.5	-11.5
-103.5	-11.6
-102.5	-11.6
-101.5	-11.6
-100.5	-11.7
-99.5	-11.8
-98.5	-11.8
-97.5	-11.9
-96.5	-12
-95.5	-12.1
-94.5	-12.2
-93.5	-12.1
-92.5	-12.1
-91.5	-12.1
-90.5	-12
-89.5	-11.9
-88.5	-11.8
-87.5	-11.7
-86.5	-11.5
-85.5	-11.4
-84.5	-11.3
-83.5	-11.4
-82.5	-11.5
-81.5	-11.6
-80.5	-11.7
-79.5	-11.8
-78.5	-12.1
-77.5	-12.3
-76.5	-12.6
-75.5	-12.9
-74.5	-13.1
-73.5	-13.4
-72.5	-13.6
-71.5	-13.8
-70.5	-14.1
-69.5	-14.3
-68.5	-14.5
-67.5	-14.6
-66.5	-14.8
-65.5	-15
-64.5	-15.1
-63.5	-15.2
-62.5	-15.3
-61.5	-15.4
-60.5	-15.5
-59.5	-15.5
-58.5	-15.4
-57.5	-15.4
-56.5	-15.4
-55.5	-15.3
-54.5	-15.2
-53.5	-15
-52.5	-14.8
-51.5	-14.6
-50.5	-14.4
-49.5	-14.2
-48.5	-14
-47.5	-13.8
-46.5	-13.5
-45.5	-13.3
-44.5	-13
-43.5	-12.8
-42.5	-12.4
-41.5	-12.1
-40.5	-11.8
-39.5	-11.6
-38.5	-11.3
-37.5	-11.1
-36.5	-10.8
-35.5	-10.5
-34.5	-10.5
-33.5	-10.6
-32.5	-10.7
-31.5	-10.8
-30.5	-10.9
-29.5	-11.1
-28.5	-11.4
-27.5	-11.6
-26.5	-11.8
-25.5	-12.1
-24.5	-12.2
-23.5	-12.2
-22.5	-12.2
-21.5	-12.3
-20.5	-12.3
-19.5	-12.3
-18.5	-12.2
-17.5	-12.2
-16.5	-12.2
-15.5	-12.1
-14.5	-12.2
-13.5	-12.5
-12.5	-12.8
-11.5	-13
-10.5	-13.3
-9.5	-13.6
-8.5	-14
-7.5	-14.4
-6.5	-14.7
-5.5	-15.1
-4.5	-15.2
-3.5	-15.1
-2.5	-14.9
-1.5	-14.7
-0.5	-14.6
0.5	-14.3
1.5	-14
2.5	-13.7
3.5	-13.4
4.5	-13.1
5.5	-12.9
6.5	-13
7.5	-13.1
8.5	-13.2
9.5	-13.3
10.5	-13.4
11.5	-13.5
12.5	-13.7
13.5	-13.9
14.5	-14
15.5	-14.1
16.5	-14
17.5	-14
18.5	-14
19.5	-13.9
20.5	-13.8
21.5	-13.7
22.5	-13.6
23.5	-13.4
24.5	-13.3
25.5	-13.1
26.5	-13
27.5	-12.8
28.5	-12.6
29.5	-12.5
30.5	-12.4
31.5	-12.4
32.5	-12.4
33.5	-12.5
34.5	-12.5
35.5	-12.7
36.5	-13
37.5	-13.4
38.5	-13.8
39.5	-14.1
40.5	-14.4
41.5	-14.7
42.5	-15
43.5	-15.3
44.5	-15.6
45.5	-15.6
46.5	-15.5
47.5	-15.3
48.5	-15.2
49.5	-15.1
50.5	-14.9
51.5	-14.7
52.5	-14.5
53.5	-14.3
54.5	-14.1
55.5	-14
56.5	-13.9
57.5	-13.8
58.5	-13.8
59.5	-13.7
60.5	-13.7
61.5	-13.6
62.5	-13.6
63.5	-13.6
64.5	-13.5
65.5	-13.4
66.5	-13.3
67.5	-13.2
68.5	-13.2
69.5	-13.1
70.5	-12.9
71.5	-12.8
72.5	-12.7
73.5	-12.6
74.5	-12.5
75.5	-12.3
76.5	-12.2
77.5	-12
78.5	-11.8
79.5	-11.7
80.5	-11.5
81.5	-11.4
82.5	-11.2
83.5	-11.1
84.5	-11
85.5	-10.8
86.5	-10.7
87.5	-10.6
88.5	-10.4
89.5	-10.3
90.5	-10.2
91.5	-10.2
92.5	-10.2
93.5	-10.3
94.5	-10.3
95.5	-10.4
96.5	-10.7
97.5	-10.9
98.5	-11.1
99.5	-11.4
100.5	-11.6
101.5	-11.9
102.5	-12.2
103.5	-12.4
104.5	-12.7
105.5	-12.9
106.5	-13.1
107.5	-13.2
108.5	-13.4
109.5	-13.6
110.5	-13.8
111.5	-13.9
112.5	-14
113.5	-14.1
114.5	-14.2
115.5	-14.3
116.5	-14.4
117.5	-14.5
118.5	-14.6
119.5	-14.7
120.5	-14.6
121.5	-14.5
122.5	-14.3
123.5	-14.2
124.5	-14.1
125.5	-13.8
126.5	-13.3
127.5	-12.9
128.5	-12.5
129.5	-12
130.5	-11.6
131.5	-11.2
132.5	-10.8
133.5	-10.4
134.5	-10
135.5	-9.8
136.5	-9.7
137.5	-9.7
138.5	-9.7
139.5	-9.6
140.5	-9.6
141.5	-9.7
142.5	-9.8
143.5	-9.8
144.5	-9.9
145.5	-10
146.5	-10.1
147.5	-10.2
148.5	-10.3
149.5	-10.4
150.5	-10.6
151.5	-10.7
152.5	-10.8
153.5	-11
154.5	-11.1
155.5	-11.3
156.5	-11.4
157.5	-11.6
158.5	-11.8
159.5	-11.9
160.5	-12.1
161.5	-12.2
162.5	-12.2
163.5	-12.3
164.5	-12.4
165.5	-12.5
166.5	-12.6
167.5	-12.7
168.5	-12.8
169.5	-12.9
170.5	-12.9
171.5	-13
172.5	-13.1
173.5	-13.2
174.5	-13.3
175.5	-13.3
176.5	-13.4
177.5	-13.4
178.5	-13.4
179.5	-13.5
180.5	-13.6
181.5	-13.7
182.5	-13.8
183.5	-13.9
184.5	-14
185.5	-14.2
186.5	-14.3
187.5	-14.5
188.5	-14.7
189.5	-14.8
190.5	-15
191.5	-15.2
192.5	-15.4
193.5	-15.7
194.5	-15.9
195.5	-16.1
196.5	-16.3
197.5	-16.6
198.5	-16.8
199.5	-17
200.5	-17.2
201.5	-17.3
202.5	-17.4
203.5	-17.5
204.5	-17.6
205.5	-17.7
206.5	-17.7
207.5	-17.7
208.5	-17.7
209.5	-17.7
210.5	-17.7
211.5	-17.6
212.5	-17.5
213.5	-17.5
214.5	-17.4
215.5	-17.4
216.5	-17.4
217.5	-17.4
218.5	-17.3
219.5	-17.3
220.5	-17.3
221.5	-17.2
222.5	-17.2
223.5	-17.2
224.5	-17.1
225.5	-17.1
226.5	-17.1
227.5	-17.1
228.5	-17.1
229.5	-17.1
230.5	-17.1
231.5	-17
232.5	-16.9
233.5	-16.8
234.5	-16.7
235.5	-16.5
236.5	-16.3
237.5	-16.1
238.5	-15.8
239.5	-15.6
240.5	-15.4
241.5	-15.2
242.5	-15
243.5	-14.8
244.5	-14.6
245.5	-14.5
246.5	-14.4
247.5	-14.3
248.5	-14.3
249.5	-14.2
250.5	-14.1
251.5	-14
252.5	-13.9
253.5	-13.8
254.5	-13.7
255.5	-13.4
256.5	-13.2
257.5	-12.8
258.5	-12.5
259.5	-12.2
260.5	-12
261.5	-11.8
262.5	-11.6
263.5	-11.3
264.5	-11.1
265.5	-11
266.5	-11.1
267.5	-11.2
268.5	-11.3
269.5	-11.4
270.5	-11.5
271.5	-11.8
272.5	-12.1
273.5	-12.4
274.5	-12.7
275.5	-13
276.5	-13.4
277.5	-13.8
278.5	-14.1
279.5	-14.5
280.5	-14.8
281.5	-15.1
282.5	-15.4
283.5	-15.8
284.5	-16.1
285.5	-16.2
286.5	-16.3
287.5	-16.4
288.5	-16.6
289.5	-16.6
290.5	-16.8
291.5	-16.8
292.5	-16.9
293.5	-17.1
294.5	-17.1
295.5	-17.4
296.5	-17.7
297.5	-18
298.5	-18.3
299.5	-18.6
300.5	-18.9
301.5	-19.2
302.5	-19.6
303.5	-19.9
304.5	-20.2
305.5	-20.4
306.5	-20.5
307.5	-20.6
308.5	-20.8
309.5	-20.9
310.5	-21
311.5	-21
312.5	-21
313.5	-21
314.5	-21
315.5	-21
316.5	-20.9
317.5	-20.8
318.5	-20.7
319.5	-20.6
320.5	-20.5
321.5	-20.4
322.5	-20.3
323.5	-20.2
324.5	-20.1
325.5	-19.9
326.5	-19.8
327.5	-19.6
328.5	-19.4
329.5	-19.3
330.5	-19.1
331.5	-19
332.5	-18.9
333.5	-18.7
334.5	-18.6
335.5	-18.4
336.5	-18.3
337.5	-18.1
338.5	-18
339.5	-17.9
340.5	-17.8
341.5	-17.7
342.5	-17.6
343.5	-17.5
344.5	-17.4
345.5	-17.4
346.5	-17.4
347.5	-17.4
348.5	-17.4
349.5	-17.4
350.5	-17.4
351.5	-17.5
352.5	-17.6
353.5	-17.7
354.5	-17.8
355.5	-17.8
356.5	-17.9
357.5	-17.9
358.5	-17.9
359.5	-18
360.5	-18.1
361.5	-18.2
362.5	-18.4
363.5	-18.6
364.5	-18.7
365.5	-18.9
366.5	-19.2
367.5	-19.5
368.5	-19.8
369.5	-20.1
370.5	-20.3
371.5	-20.5
372.5	-20.6
373.5	-20.8
374.5	-21
375.5	-21.1
376.5	-21
377.5	-20.9
378.5	-20.8
379.5	-20.7
380.5	-20.6
381.5	-20.5
382.5	-20.3
383.5	-20.1
384.5	-20
385.5	-19.8
386.5	-19.7
387.5	-19.5
388.5	-19.3
389.5	-19.2
390.5	-19
391.5	-18.9
392.5	-18.8
393.5	-18.6
394.5	-18.5
395.5	-18.3
396.5	-18.2
397.5	-18
398.5	-17.8
399.5	-17.7
400.5	-17.6
401.5	-17.5
402.5	-17.4
403.5	-17.3
404.5	-17.2
405.5	-17.2
406.5	-17.2
407.5	-17.1
408.5	-17.1
409.5	-17.1
410.5	-17.1
411.5	-17
412.5	-17
413.5	-16.9
414.5	-16.8
415.5	-16.7
416.5	-16.6
417.5	-16.4
418.5	-16.2
419.5	-16.1
420.5	-15.9
421.5	-15.6
422.5	-15.3
423.5	-15
424.5	-14.7
425.5	-14.4
426.5	-14
427.5	-13.6
428.5	-13.2
429.5	-12.8
430.5	-12.5
431.5	-12.2
432.5	-12
433.5	-11.8
434.5	-11.5
435.5	-11.4
436.5	-11.5
437.5	-11.5
438.5	-11.5
439.5	-11.6
440.5	-11.7
441.5	-11.8
442.5	-12
443.5	-12.2
444.5	-12.3
445.5	-12.5
446.5	-12.7
447.5	-12.9
448.5	-13
449.5	-13.2
450.5	-13.4
451.5	-13.5
452.5	-13.7
453.5	-13.9
454.5	-14
455.5	-14.2
456.5	-14.4
457.5	-14.6
458.5	-14.9
459.5	-15.1
460.5	-15.3
461.5	-15.4
462.5	-15.6
463.5	-15.7
464.5	-15.8
465.5	-15.9
466.5	-15.9
467.5	-15.9
468.5	-15.8
469.5	-15.8
470.5	-15.8
471.5	-15.7
472.5	-15.7
473.5	-15.7
474.5	-15.6
475.5	-15.6
476.5	-15.7
477.5	-15.8
478.5	-15.8
479.5	-15.9
480.5	-16
481.5	-16.2
482.5	-16.4
483.5	-16.7
484.5	-16.9
485.5	-17.2
486.5	-17.6
487.5	-18.1
488.5	-18.5
489.5	-18.9
490.5	-19.3
491.5	-19.7
492.5	-20.1
493.5	-20.5
494.5	-20.9
495.5	-21.2
496.5	-21.4
497.5	-21.6
498.5	-21.9
499.5	-22.1
500.5	-22.2
501.5	-22.3
502.5	-22.4
503.5	-22.4
504.5	-22.5
505.5	-22.5
506.5	-22.5
507.5	-22.4
508.5	-22.4
509.5	-22.4
510.5	-22.4
511.5	-22.5
512.5	-22.5
513.5	-22.5
514.5	-22.6
515.5	-22.7
516.5	-23
517.5	-23.2
518.5	-23.5
519.5	-23.8
520.5	-24
521.5	-24.2
522.5	-24.4
523.5	-24.6
524.5	-24.8
525.5	-24.8
526.5	-24.8
527.5	-24.6
528.5	-24.5
529.5	-24.4
530.5	-24.3
531.5	-24
532.5	-23.7
533.5	-23.4
534.5	-23.1
535.5	-22.8
536.5	-22.5
537.5	-22.1
538.5	-21.8
539.5	-21.5
540.5	-21.2
541.5	-20.9
542.5	-20.6
543.5	-20.3
544.5	-20
545.5	-19.9
546.5	-19.8
547.5	-19.8
548.5	-19.8
549.5	-19.7
550.5	-19.7
551.5	-19.7
552.5	-19.8
553.5	-19.8
554.5	-19.8
555.5	-19.8
556.5	-19.7
557.5	-19.7
558.5	-19.7
559.5	-19.6
560.5	-19.6
561.5	-19.6
562.5	-19.6
563.5	-19.5
564.5	-19.5
565.5	-19.5
566.5	-19.4
567.5	-19.4
568.5	-19.3
569.5	-19.2
570.5	-19.2
571.5	-19.2
572.5	-19.1
573.5	-19.1
574.5	-19.1
575.5	-19.1
576.5	-19.1
577.5	-19.1
578.5	-19.2
579.5	-19.2
580.5	-19.2
581.5	-19.3
582.5	-19.3
583.5	-19.3
584.5	-19.4
585.5	-19.4
586.5	-19.5
587.5	-19.6
588.5	-19.8
589.5	-19.8
590.5	-19.9
591.5	-19.9
592.5	-19.9
593.5	-20
594.5	-20
595.5	-19.9
596.5	-19.8
597.5	-19.7
598.5	-19.6
599.5	-19.5
600.5	-19.3
601.5	-19.2
602.5	-19
603.5	-18.9
604.5	-18.8
605.5	-18.7
606.5	-18.6
607.5	-18.5
608.5	-18.5
609.5	-18.4
610.5	-18.4
611.5	-18.3
612.5	-18.3
613.5	-18.3
614.5	-18.2
615.5	-18.2
616.5	-18.2
617.5	-18.2
618.5	-18.2
619.5	-18.2
620.5	-18.2
621.5	-18.3
622.5	-18.4
623.5	-18.5
624.5	-18.6
625.5	-18.7
626.5	-18.8
627.5	-18.9
628.5	-19
629.5	-19.1
630.5	-19.1
631.5	-19.2
632.5	-19.3
633.5	-19.4
634.5	-19.5
635.5	-19.4
636.5	-19.3
637.5	-19.2
638.5	-19.1
639.5	-19
640.5	-18.8
641.5	-18.6
642.5	-18.4
643.5	-18.1
644.5	-17.9
645.5	-17.6
646.5	-17.3
647.5	-17
648.5	-16.6
649.5	-16.3
650.5	-15.9
651.5	-15.6
652.5	-15.2
653.5	-14.9
654.5	-14.6
655.5	-14.2
656.5	-13.9
657.5	-13.6
658.5	-13.2
659.5	-12.9
660.5	-12.5
661.5	-12.2
662.5	-11.9
663.5	-11.6
664.5	-11.3
665.5	-11
666.5	-10.7
667.5	-10.4
668.5	-10.2
669.5	-9.9
670.5	-9.7
671.5	-9.6
672.5	-9.4
673.5	-9.2
674.5	-9.1
675.5	-8.9
676.5	-8.8
677.5	-8.8
678.5	-8.7
679.5	-8.6
680.5	-8.4
681.5	-8.3
682.5	-8.2
683.5	-8.2
684.5	-8.1
685.5	-7.9
686.5	-7.7
687.5	-7.5
688.5	-7.4
689.5	-7.2
690.5	-7
691.5	-6.9
692.5	-6.8
693.5	-6.8
694.5	-6.6
695.5	-6.7
696.5	-6.8
697.5	-6.9
698.5	-7
699.5	-7.1
700.5	-7.3
701.5	-7.5
702.5	-7.7
703.5	-7.8
704.5	-8
705.5	-8.1
706.5	-8.2
707.5	-8.2
708.5	-8.3
709.5	-8.4
710.5	-8.4
711.5	-8.4
712.5	-8.4
713.5	-8.3
714.5	-8.3
715.5	-8.3
716.5	-8.2
717.5	-8.2
718.5	-8.1
719.5	-8
720.5	-8
721.5	-7.9
722.5	-7.8
723.5	-7.7
724.5	-7.6
725.5	-7.6
726.5	-7.5
727.5	-7.4
728.5	-7.4
729.5	-7.3
730.5	-7.3
731.5	-7.4
732.5	-7.5
733.5	-7.6
734.5	-7.7
735.5	-7.9
736.5	-8.4
737.5	-8.9
738.5	-9.4
739.5	-9.9
740.5	-10.3
741.5	-10.8
742.5	-11.3
743.5	-11.8
744.5	-12.3
745.5	-12.7
746.5	-13.1
747.5	-13.4
748.5	-13.8
749.5	-14.2
750.5	-14.5
751.5	-14.7
752.5	-14.9
753.5	-15.2
754.5	-15.4
755.5	-15.5
756.5	-15.6
757.5	-15.7
758.5	-15.7
759.5	-15.8
760.5	-15.7
761.5	-15.4
762.5	-15.2
763.5	-14.9
764.5	-14.6
765.5	-14.2
766.5	-13.5
767.5	-12.9
768.5	-12.3
769.5	-11.6
770.5	-11
771.5	-10.3
772.5	-9.7
773.5	-9.1
774.5	-8.4
775.5	-7.9
776.5	-7.5
777.5	-7
778.5	-6.6
779.5	-6.2
780.5	-6
781.5	-5.9
782.5	-5.9
783.5	-5.9
784.5	-5.8
785.5	-6
786.5	-6.5
787.5	-7
788.5	-7.5
789.5	-8
790.5	-8.4
791.5	-8.8
792.5	-9.2
793.5	-9.6
794.5	-10
795.5	-10.2
796.5	-10.2
797.5	-10.2
798.5	-10.3
799.5	-10.3
800.5	-10.3
801.5	-10.3
802.5	-10.2
803.5	-10.2
804.5	-10.2
805.5	-10.2
806.5	-10.3
807.5	-10.4
808.5	-10.5
809.5	-10.6
810.5	-10.8
811.5	-10.9
812.5	-11.1
813.5	-11.2
814.5	-11.3
815.5	-11.5
816.5	-11.6
817.5	-11.8
818.5	-11.9
819.5	-12
820.5	-12.2
821.5	-12.2
822.5	-12.3
823.5	-12.4
824.5	-12.5
825.5	-12.6
826.5	-12.7
827.5	-12.7
828.5	-12.7
829.5	-12.8
830.5	-12.9
831.5	-13
832.5	-13.1
833.5	-13.2
834.5	-13.2
835.5	-13.4
836.5	-13.6
837.5	-13.8
838.5	-14
839.5	-14.2
840.5	-14.4
841.5	-14.7
842.5	-14.9
843.5	-15.1
844.5	-15.4
845.5	-15.6
846.5	-15.7
847.5	-15.8
848.5	-16
849.5	-16.1
850.5	-16.2
851.5	-16.3
852.5	-16.4
853.5	-16.6
854.5	-16.6
855.5	-16.7
856.5	-16.8
857.5	-16.8
858.5	-16.8
859.5	-16.9
860.5	-16.9
861.5	-17
862.5	-17
863.5	-17
864.5	-17.1
865.5	-17.1
866.5	-17.2
867.5	-17.2
868.5	-17.2
869.5	-17.3
870.5	-17.3
871.5	-17.3
872.5	-17.4
873.5	-17.4
874.5	-17.4
875.5	-17.4
876.5	-17.3
877.5	-17.3
878.5	-17.3
879.5	-17.2
880.5	-17.1
881.5	-17
882.5	-16.8
883.5	-16.6
884.5	-16.5
885.5	-16.2
886.5	-15.9
887.5	-15.6
888.5	-15.3
889.5	-15
890.5	-14.6
891.5	-14.3
892.5	-14
893.5	-13.7
894.5	-13.4
895.5	-13.1
896.5	-12.8
897.5	-12.6
898.5	-12.4
899.5	-12.1
900.5	-11.9
901.5	-11.8
902.5	-11.6
903.5	-11.4
904.5	-11.3
905.5	-11.2
906.5	-11.2
907.5	-11.2
908.5	-11.3
909.5	-11.3
910.5	-11.4
911.5	-11.6
912.5	-11.8
913.5	-12
914.5	-12.2
915.5	-12.5
916.5	-12.8
917.5	-13.2
918.5	-13.5
919.5	-13.8
920.5	-14.2
921.5	-14.6
922.5	-14.9
923.5	-15.3
924.5	-15.7
925.5	-16.1
926.5	-16.5
927.5	-16.9
928.5	-17.3
929.5	-17.7
930.5	-18
931.5	-18.2
932.5	-18.4
933.5	-18.6
934.5	-18.8
935.5	-18.9
936.5	-18.8
937.5	-18.8
938.5	-18.7
939.5	-18.6
940.5	-18.5
941.5	-18.4
942.5	-18.2
943.5	-18.1
944.5	-18
945.5	-17.9
946.5	-17.9
947.5	-17.9
948.5	-17.8
949.5	-17.8
950.5	-17.8
951.5	-17.9
952.5	-18
953.5	-18
954.5	-18.1
955.5	-18.2
956.5	-18.3
957.5	-18.5
958.5	-18.7
959.5	-18.8
960.5	-18.9
961.5	-18.9
962.5	-18.9
963.5	-19
964.5	-19
965.5	-18.9
966.5	-18.8
967.5	-18.6
968.5	-18.4
969.5	-18.3
970.5	-18.1
971.5	-18
972.5	-17.9
973.5	-17.7
974.5	-17.6
975.5	-17.5
976.5	-17.4
977.5	-17.4
978.5	-17.4
979.5	-17.3
980.5	-17.2
981.5	-17.2
982.5	-17.1
983.5	-16.9
984.5	-16.9
985.5	-16.7
986.5	-16.4
987.5	-16.1
988.5	-15.9
989.5	-15.6
990.5	-15.4
991.5	-15.2
992.5	-15
993.5	-14.8
994.5	-14.6
995.5	-14.5
996.5	-14.5
997.5	-14.6
998.5	-14.6
999.5	-14.6
1000.5	-14.7
1001.5	-14.8
1002.5	-15
1003.5	-15.2
1004.5	-15.3
1005.5	-15.5
1006.5	-15.6
1007.5	-15.8
1008.5	-16
1009.5	-16.1
1010.5	-16.2
1011.5	-16.1
1012.5	-16.1
1013.5	-16.1
1014.5	-16
1015.5	-15.8
1016.5	-15.2
